community_id,region,community_type,population,median_household_income_usd,poverty_rate_pct,unemployment_rate_pct,avg_monthly_energy_bill_usd,renewable_energy_adoption_pct,grid_reliability_score,distance_to_nearest_grid_km,solar_irradiance_kwh_m2,avg_household_size,pct_households_without_electricity,community_org_count,prior_energy_program_participation,internet_access_pct,education_index
COM-0035,Southwest,Urban,20947,60937.41669074621,12.875043385433568,8.336839350810095,129.31695962085772,32.649626517650695,5.095106073009289,4.604883033490374,5.922576622849959,2.7240196679341815,4.318342533160161,2,0,47.48242068979596,0.8406503247411253
COM-0036,West,Rural,30931,53825.39622738262,16.677872827590683,3.2152143830734374,,17.16314210034275,2.4984959599122645,0.7920340221739443,5.227791151390488,2.4396662304572567,0.4903837597734174,0,0,79.01679428547307,0.8606681188723014
COM-0037,Southwest,Rural,18408,52429.85510996276,21.78044045476837,3.767958668137757,98.84232302776553,20.605119612851407,3.940558215287556,42.319970804542386,4.58385166031578,1.5796513100541787,1.0677531643699427,2,0,75.28973849146074,0.8351187254835377
COM-0038,West,Urban,29836,36533.525687713554,6.85547477001415,9.05966349269506,146.2174654956404,,1.6328493344597863,9.132898507295995,1.5,2.577240704674188,4.978220234677876,3,1,69.2317801255296,0.21474648542111852
COM-0039,Southeast,Rural,41492,31329.110061260108,17.694030311341596,2.994538030654801,136.28226769769364,23.15708727305368,9.007392461282638,16.852141367589557,5.009149359185355,2.606871124018786,4.9509028723276085,2,1,60.66244589076242,0.42614847959989766
COM-0040,Midwest,Suburban,4525,53463.60669885304,15.851190772097226,10.152539870330836,121.14474283396116,46.54091025105638,2.788772294517204,17.4444173350838,4.030403513725362,2.983440727790204,9.451156386103833,3,0,95.65339032097889,0.6138258551814725
COM-0041,Northeast,Rural,20593,52512.56151035753,23.145723555191246,6.933387091454971,108.73956866508752,17.95388316294314,7.812101218858649,31.131992881865866,4.204470706298952,1.803827822382274,2.498877962284311,6,0,81.70897615373481,0.6675564920680332
COM-0042,Southeast,Rural,6655,59672.04810901178,23.833114938956502,7.245881536770196,68.99892091640291,45.42138820700336,4.145966093830114,16.401024594729353,2.22314720337262,2.6326914521691847,1.55956844890921,1,1,63.257771264187895,0.3345834216261855
COM-0043,Northeast,Urban,47107,34752.23248836925,9.236232235896352,14.222095544756588,53.861649878628924,47.89991132001881,5.26957587045814,12.38377096800341,5.092306183049031,3.2033759744154806,1.2835346896989326,3,1,79.16817582294927,0.6926423237504611
COM-0044,Midwest,Rural,33987,39245.416135675834,3.227470715577689,4.55203304137394,119.26593272681282,7.977757405650017,3.6213493551510414,18.5845997837952,2.7617027438076547,3.2728567728447615,4.462274049871256,1,1,57.960167434373496,0.5908970074676129
COM-0045,Midwest,Urban,48158,22326.19004969479,14.040265274641259,6.780882421014485,182.11307710407172,16.614562651649866,7.267971439966328,20.85277674470349,4.642109455189673,1.5,7.08280062971874,5,1,89.61368690830716,0.5667755747061516
COM-0046,Southeast,Rural,21463,37290.34672726953,18.30963882886102,7.453507304914331,131.2916868493555,12.048979302145923,8.600917773472368,3.0855959816225482,5.58558897829181,3.294484626057257,9.458355862321518,4,1,100.0,0.6630248237352772
COM-0047,Midwest,Rural,21436,53958.846126953365,27.337235524801777,10.29217420231737,165.74899191086433,36.718289869467945,3.576431662656293,1.7423965906454295,3.9368061824189375,2.6273982608149558,11.039964210161168,2,0,91.92773521063637,0.603367928866175
COM-0048,West,Rural,4926,36402.05544926162,5.601713617489773,7.180149332041147,88.81594024557313,18.900158593190895,3.179958792972332,1.1669722490754426,5.959262070274129,2.670492385751012,1.6262388865511506,3,0,60.10994005980381,0.16687463465866192
COM-0049,Midwest,Suburban,23803,49685.75754240988,3.308706137067634,5.987782063995104,139.91023234314466,21.47394508589085,7.132962389175072,7.027355490634914,3.6036115461513836,1.5,0.7070639739942329,2,0,54.67968461948243,0.87441632736528
COM-0050,Northeast,Rural,45780,39713.962728026265,6.9024713932712185,3.3666621851236194,105.3709632077801,38.824758890453786,2.756377545109488,10.33733455582432,5.220519692077202,3.845499813790515,7.9161450594590335,2,1,73.77936212381046,0.24056975347251675
COM-0051,Northeast,Urban,28106,45888.68433865873,3.0573527225639157,11.045481379214461,104.0202110071942,55.012254631914914,6.758557890487951,14.343021278371129,2.934257098249767,2.9237592195079065,2.895995696539821,5,1,43.030471452479745,0.7444887812323944
COM-0052,Northeast,Suburban,48332,28227.703322211994,16.71850507711963,7.06130435596968,156.06063610875083,55.5066610865081,1.8498527172427197,47.563618440198965,5.737356521616628,1.7279777014341051,4.578490798745047,1,1,88.46914966034853,0.1764566729584548
COM-0053,Northeast,Urban,28651,43022.51339560681,14.623136190794586,8.288446126969017,125.78435516235922,15.616881196972066,6.581234439646185,6.024811642614143,5.5511884590951475,3.0626411024415265,0.898226213940244,2,1,83.98313709321803,0.6609664128612271
COM-0054,West,Rural,14267,15000.0,17.837845482228577,1.845537540083773,,48.19037741722866,5.620660606093898,21.46147330648492,5.062029507556476,3.041134908592917,3.5251852493788265,5,0,69.23824181983258,0.8956837587991564
COM-0055,Southwest,Urban,11808,39757.24610205618,6.974202312487902,10.317293132818643,133.4310353855284,29.13944509922909,2.025151440186775,11.368729747891072,4.028059036063427,3.655780907053092,3.2599026355712084,3,1,,0.009710515370624062
COM-0056,Southeast,Suburban,44745,22434.32107541832,20.976853676246826,6.691034787384853,104.93410192343183,32.239441197237944,6.841932713781398,3.7286499523965313,2.817599251886266,2.583217861496385,3.005838168992489,5,0,70.00972518728194,0.9796776665402893
COM-0057,Northeast,Suburban,46171,56471.934198561794,8.246149283130922,1.134952356108054,79.44844183020489,55.9206144373821,5.0190144133066825,14.329583729302001,4.031231621736651,2.8083972482570103,13.02442603780311,1,1,,0.029675866659904737
COM-0058,Midwest,Urban,25270,51328.88823317413,14.861465293839892,8.326499362888347,95.16276454788454,6.463022008769233,2.9540354573537715,51.2490113331644,5.832368610897747,2.3500345398334646,3.739903431292584,3,0,64.69906016604519,0.011367620894654262
COM-0059,Northeast,Suburban,29072,47600.05178359297,33.867832911882466,4.807461390735883,201.60626534330612,18.952163843294926,4.180457401319596,1.9911178466346537,4.655954245882938,3.2185640297949165,13.43661550010738,5,0,50.472771473416444,0.8575600983372983
COM-0060,Midwest,Suburban,41948,60252.074725912564,7.502916927816879,6.163605563625998,172.43345585114133,47.40680824859428,5.428918950750367,10.617206096164375,2.6363556845850606,2.251556760827465,9.946588676388929,4,1,57.928021120261775,0.7087040031040692
COM-0061,Midwest,Rural,2704,30613.001750101954,8.7629259236035,2.756046755606456,59.49118429800066,16.945990544407632,1.823988045379438,0.7948160026201999,3.1503268326960705,2.174906638043839,7.482539356654824,2,1,89.80913457251913,0.10581065792837652
COM-0062,Northeast,Rural,27733,62968.358374986696,6.493012173039391,6.575045808083285,123.40719536831207,27.620247387033224,9.618485348155188,5.811791358727964,6.003781681022735,2.7525417235540552,9.281889505573865,2,1,54.70609509614876,0.9374149065959395
COM-0063,West,Urban,22229,53186.29877112462,9.247519457985533,0.811704376669166,125.95809862629291,14.262616622461428,6.990059405909091,14.537569184241534,5.085495302553463,1.9418953600873197,10.902985533793627,3,0,93.57453324315718,0.6719322411628437
COM-0064,Midwest,Suburban,31631,39161.33655337265,27.39229062428069,1.914480010619165,,16.02273267785521,1.922814831589264,27.588138437018248,3.0191998551120864,3.9214918529774634,13.558078693535274,3,1,68.37247169994333,0.11104354353809243
COM-0065,Midwest,Suburban,34370,55627.441766195334,29.23606364440011,10.589652136014445,106.76386730353917,29.928650917032094,8.405759658956136,19.658256557004858,2.3810022045904877,4.149086709419312,1.6497196248359483,5,1,39.716080625155165,0.8605535959244567
COM-0066,Northeast,Suburban,38511,28724.47785106039,15.578529512291453,5.511945163986618,156.1473561640841,36.509145216139146,3.9029943785153085,9.322357691993544,3.7499494384799203,2.482486940204729,1.14122050418695,3,1,85.47625553894224,0.4809048522598003
COM-0067,Midwest,Rural,39882,32105.83006166792,13.975329021983898,3.900458317817014,162.9943483624746,13.735472800048257,6.371195830418655,35.9901998053178,2.278369550412097,1.8293834954099841,7.260483323685659,2,1,67.11560961605866,0.2781336900668848
COM-0068,Midwest,Rural,49567,34696.9233211236,5.406750253242877,5.6741579831916695,166.71502453728903,36.523005804723155,3.494285574216159,5.4084086419568065,4.312998611991599,3.035614427231443,7.734861277680781,6,1,78.68800681797734,0.8250410502326779
COM-0069,Northeast,Suburban,41975,35652.267503231815,11.252263987846085,8.03338406834661,141.55378035403032,18.821307501553942,7.600653504231465,21.03534460821812,7.441950446203565,2.462528237421753,3.3673562222730418,5,1,60.78204538633611,0.738446453690877
COM-0070,Northeast,Rural,47181,29321.308286876967,4.4879736241447095,4.76700541785805,151.30297185219467,33.87026958158793,7.5070807750009205,9.637068270045651,2.5836527091609938,3.6222767927696222,5.908874178293763,4,0,,0.6230438021440629
COM-0071,Southeast,Rural,22107,56676.9968051439,26.578121165907262,16.186298316641277,117.94296322660723,20.443504315738643,5.968391111851762,34.335522902877116,4.276769204152542,2.2489973831290673,3.4918731191899175,3,1,80.02189694230843,0.8985131521327632
COM-0072,West,Suburban,25468,38893.74719556202,2.063727579797615,7.174421391854019,74.82462822676187,27.46874443113715,3.168330332244203,23.950255537965287,6.074311890397501,3.1811592556999098,4.9634916889590865,5,1,100.0,0.861279810068169
COM-0073,West,Rural,33898,46230.059620282555,35.14623292869575,5.554117563978125,73.90371893753877,19.994124330464345,3.2833342676093094,34.76086156790934,5.398905429960115,2.879795512574185,2.3154521163510355,6,0,84.78975128226777,0.22679165844489058
COM-0074,Midwest,Suburban,12408,35155.78360303583,14.491272944012337,0.45641965626384357,,4.550552236054726,4.445765170254487,3.6167079858383184,4.321511142241034,2.326616942570613,1.075290513600794,0,0,67.8100970499202,0.8786861543814105
COM-0075,West,Rural,26923,20152.760393417793,15.487604823363275,3.1479303325737447,122.97995084878939,16.028800941930076,2.3051095065665677,16.546102823013175,4.3243815957981635,2.968034879944359,0.3166234149132882,6,1,56.438964998872095,0.3740398395737058
COM-0076,Midwest,Suburban,44115,45240.68830069707,30.0257510157412,4.895134540984339,85.08978341041583,20.60826904571407,4.0389014187183125,20.117716116186287,3.112908261090505,3.4149727909323944,7.582883368772633,2,0,46.489627955968174,0.43177433580125346
COM-0077,Southeast,Rural,9671,19052.94029496268,9.484631398906343,0.7818665964056402,90.45451442135666,19.427752626408523,7.159191411234812,20.34603995902736,4.178813075993336,2.860793963338778,9.334233715015705,3,0,69.68233326304315,0.9723323871285691
COM-0078,Northeast,Suburban,13221,41176.391446974376,12.543494849629049,7.6058254646526136,116.75625575571694,63.301395038788876,8.477607520534791,10.517703906868489,4.792128857088156,2.8680992655883806,5.10513510789551,5,1,,0.7598743285458197
COM-0079,Northeast,Rural,49929,25580.219534006275,23.89171125223268,1.8399248850122418,160.24400372174907,35.67619555043407,3.9932406144402526,0.1697143228746275,5.826136251928908,2.1890516005024274,3.2010964629989385,3,0,100.0,0.3214859543625255
COM-0080,Northeast,Rural,17116,65847.3119907697,24.172794811008046,4.268571302639967,141.70148887367336,28.58553515713937,3.102312324289276,4.545606841603127,3.755789251782293,3.600943358532895,3.2791519645708798,3,0,64.59836436235149,0.6479258896665372
COM-0081,West,Rural,43012,52936.35266609666,14.298179025995614,4.483012228078196,99.77658779343646,20.11770325387769,,5.857927931865287,4.272197846323845,3.5311826047002284,1.300718886996858,4,1,90.2645628307859,0.5393243362651117
COM-0082,Southeast,Suburban,38958,43269.045495257764,14.363292824851406,12.163132184842002,131.623424527079,3.283707116038496,9.01633624647329,28.66185674843831,3.360943823091981,2.512608567919452,0.9886579584063558,2,1,70.07854335689842,0.11660323704558095
COM-0083,West,Suburban,46669,57164.48013185602,30.769857470141087,15.081369437356184,83.4974749020459,18.28156236015281,4.690193709808579,27.57199804612338,4.770390215448606,2.712998078361903,1.107393150625706,4,0,100.0,0.8877523379899834
COM-0084,West,Rural,8159,31844.20827041117,11.072605943316884,8.76417538116734,99.77672534448504,34.856100241328804,1.2421373846467048,1.6586129836876013,5.440535340370756,3.7899544708832287,9.459388687889293,1,1,,0.8218814836339894
COM-0085,Southeast,Suburban,43869,48521.75254404112,11.974433614205356,3.062307075003265,71.99882738944513,12.705818242456276,7.254654588047368,44.88682926268068,5.255577616115874,2.0065004252667813,11.285179486486665,5,1,96.33687505666087,0.7777103568869369
COM-0086,Southeast,Urban,12204,44397.72520462456,18.87966991290283,3.9610307668650826,145.00934042318485,12.513824458411458,8.056299125648165,3.021785602002888,3.0957755094691737,3.223001873951147,2.16212861617945,2,0,63.01790607751046,0.5591533875770127
COM-0087,Southeast,Suburban,33293,45168.24097600404,12.40620060006015,3.809019398427555,120.10174572107556,7.807687465311747,1.162218278479962,8.0257361360274,4.676235851347697,2.40897035880821,4.583173110912588,2,0,88.0481584242338,0.22083744028141816
COM-0088,Southeast,Rural,48652,57268.242001281214,11.548299612100545,4.500244749588864,124.47971442255347,8.77676451489453,6.355277680073619,3.634073070341227,3.687224966099774,4.044654513726148,3.2461930199210287,6,1,100.0,0.8838960293195943
COM-0089,Northeast,Suburban,46973,50789.905233357626,19.218384376642103,4.042664367549197,158.20779935703976,76.37277821255998,6.295318824197575,29.527356869719924,5.7132600187834,2.8444127100657357,4.9460803785747744,3,0,65.67820071163676,0.35296564361898053
COM-0090,Southwest,Rural,31726,45464.683953900276,22.006499005412586,2.7294651334160998,95.09620679400174,34.89903758108652,4.408371178731226,20.758580167967082,4.306424732671754,3.6822649626980297,2.4595102715112334,2,1,52.26733306327762,0.020118117955144732
COM-0091,Southwest,Rural,24352,22141.350765260446,7.30774853318017,8.19187729908671,146.33622319421005,28.74797661385566,7.74790593265754,6.54339959971149,2.6765839941106986,2.26707085607721,5.928458503815229,2,0,50.524063232692185,0.9817741777461568
COM-0092,Southeast,Urban,32582,30479.444456646437,14.478628040633827,9.238290162636922,199.47223479538386,27.9325448437379,4.853611343029246,17.17983434789363,4.23623675327072,1.9260299223730124,1.7924400766972517,3,1,56.62884657032261,0.8611571034219174
COM-0093,Southwest,Rural,23294,40527.49279685131,26.373448000434358,3.243591074858532,,55.536010305365366,7.090983566122277,3.0568595711934488,5.050167083038658,2.6360183799592214,0.3493862630212149,4,1,28.276085640859428,0.6226803554379212
COM-0094,Southwest,Suburban,41920,43120.468491319814,19.157658956699148,3.524460335709202,75.29433845462427,42.95324297534937,5.654055741716367,7.226215036696846,4.792807275771359,2.9838784205627853,11.769413889270288,2,1,67.90339750149872,0.012407139427494607
COM-0095,Southeast,Suburban,13879,28437.555303912915,15.287319120904224,10.329281626934966,85.9755805398138,2.2435130135867714,3.2361814423255955,7.100722036044803,3.8858447836176238,2.4424878225885105,8.804522551395767,5,0,83.69609974469913,0.22771605717480414
COM-0096,Southwest,Suburban,7506,70940.12010694106,17.93616599900379,3.029551747007199,143.6004851161411,9.889521604553433,6.458507767091185,4.075884478408025,3.797671932154625,3.330815198392477,0.8019252873915177,1,1,76.42775631932687,0.45204988797582457
COM-0097,West,Suburban,9182,60196.72866304287,5.453100992862325,7.950990713931995,191.1202270231032,29.747919290875206,,31.349901210787834,3.3149947221404203,2.6530325025326995,8.623374599686143,3,0,65.19513728375352,0.6280849232464205
COM-0098,Midwest,Rural,34340,49225.4198447098,12.021513881912508,10.764211465799516,189.68651615141633,25.07405956818535,9.765151060933032,17.037505446897594,4.0263004555976325,1.5,7.18691724998859,2,1,56.036427558625775,0.7081545167426532
COM-0099,Midwest,Rural,32930,42864.442335404936,7.649854951191031,2.0868783683276435,159.5717072917598,22.108213746360196,4.420980521221721,4.926296694610513,3.4731852401690366,3.1869683854351,4.367751318212412,3,1,61.72291984825463,0.7882726978015201
COM-0100,Southeast,Suburban,23591,39453.49236118618,15.576977795889606,3.1071507169607178,160.77537839878013,7.206392946158548,1.5802529019971598,4.158468312686277,5.664103183412777,2.1822240585969896,3.639819015603302,2,0,77.10679237287593,0.5556609256870155
COM-0101,Northeast,Rural,33483,30576.978479733174,29.07356595752506,3.5926481765154086,146.25949155205026,17.790981428789078,9.891740990992167,0.2717488481348211,3.418635131122061,2.546881832826437,0.9205848680987838,6,1,86.85459305534889,0.6561834278513807
COM-0102,Southeast,Rural,24489,42929.76622222635,6.989344623475244,4.7412341415676575,,,6.6142599348298265,6.383079305890087,4.646741354834641,3.8871918424775487,0.2907397883814564,2,0,45.083833387657194,0.8112426982153638
COM-0103,Northeast,Rural,10415,45093.03048171301,13.504530943979479,6.008447957471262,140.63152821853242,15.35657348196628,9.518054123446923,11.222646938586017,4.5651646839916,4.040968206884763,0.16152005977693115,3,0,74.83277458926717,0.7198413103308045
COM-0104,Midwest,Rural,43052,27098.873094220507,8.5773507387494,3.80162174780183,102.00825552742354,5.975401183370176,1.9344437741000742,4.8799479411503235,5.634800937461893,2.397154595435032,6.048843900225429,4,1,76.77112577452188,0.9548123322067065
COM-0105,Southeast,Rural,19490,46010.117006938766,6.673962219026854,6.63614972092077,189.97033031677003,37.08373021822162,4.078304558834119,18.082523405661817,5.807241946750045,3.2044506414422878,19.31973251201954,3,0,55.01739814404185,0.8746459003980884
COM-0106,West,Rural,25234,40136.89141410302,17.330450501274175,8.02714072201858,176.74011051393546,5.645626387183034,2.205430289854519,7.959036760712324,5.335163931937594,2.413407856704149,13.640693776491144,5,1,81.84488581138909,0.16936127779542387
COM-0107,Southwest,Suburban,15324,19106.30930547131,5.8939117160203764,17.23038222947512,,36.89690233416299,8.519591391238535,5.7039321501931,4.923514011948156,2.5991889147709775,6.89224566787761,3,0,88.80220347633934,0.9474191267170806
COM-0108,Northeast,Suburban,36581,31675.37987064598,18.168337561064643,10.796776127598793,152.6967764344036,17.65389508783138,8.923084672863844,41.96740631831545,3.2416246246871303,2.375957209571013,4.126379011538997,5,1,61.73859356507377,0.20417599256461194
COM-0109,Southwest,Urban,11533,37036.73359894027,18.99661220004389,8.132261764553338,181.14347795361678,18.359273824104168,5.511805298875184,4.573458648217429,3.217355894714091,1.5929594237224607,11.261552833944283,3,1,56.40129833175731,0.9912637857014366
COM-0110,Southwest,Rural,43236,64652.25188808229,9.194092213334558,4.79860105233868,144.6538045102506,31.266115074518513,2.679455958958274,7.618887984387267,3.4851710162820613,2.8665386566135966,2.4113050670819742,2,0,100.0,0.7013295420000065
COM-0111,Southeast,Rural,16741,48678.6374944051,14.593503344815161,3.953211410837034,122.81249716424149,13.545266888243642,2.1440707213573766,7.226061957692708,5.402305199553498,3.0017157708623166,2.8504125826492004,1,0,86.40863655031188,0.6275315527413199
COM-0112,Southwest,Rural,6439,25974.221170801306,37.61988168742256,10.143668658074075,,49.35010752126615,6.293476990721861,4.140222910993359,4.587995913900763,2.330298778282203,0.6737396800598736,1,0,75.23602159281631,0.3243227762647136
COM-0113,West,Suburban,47964,47832.43547301165,1.7947544255848273,3.917871931703529,138.93690350318258,8.743001109221888,5.557386921267705,3.6784744729158985,5.542388688882675,3.561454198005976,2.198235199813538,0,1,59.8633941300572,0.133107524916398
COM-0114,Southwest,Suburban,48062,23432.352132739616,11.652190256866197,4.6885302712984,108.02428613428164,34.02100452939755,7.253101921309008,5.401211460623214,5.7033632811840995,2.4947438480333464,5.394075863976456,3,1,58.0904544401109,0.1261730164493703
COM-0115,Southeast,Rural,35563,54992.29264664488,31.309294265147678,2.902232509601318,89.74409059416226,12.82812094934695,3.746865363579921,29.952576695961117,3.6288577196409024,2.3539517225986897,3.264776104677259,2,0,82.31594650983678,0.8665751925901904
